"measure","location","sex","age","cause","metric","year","val"
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","10-14 years","Breast cancer","Number",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","10-14 years","Breast cancer","Number",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","10-14 years","Breast cancer","Rate",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","10-14 years","Breast cancer","Rate",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","15-19 years","Breast cancer","Number",2014,12.4426258302904
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","15-19 years","Breast cancer","Number",2014,27.222981221767
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","15-19 years","Breast cancer","Rate",2014,0.808478157783647
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","15-19 years","Breast cancer","Rate",2014,2.12502727212238
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","20-24 years","Breast cancer","Number",2014,13.7017849500124
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","20-24 years","Breast cancer","Number",2014,150.842337164021
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","20-24 years","Breast cancer","Rate",2014,0.751031957545404
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","20-24 years","Breast cancer","Rate",2014,10.4734195281151
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","25-29 years","Breast cancer","Number",2014,14.344405944307
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","25-29 years","Breast cancer","Number",2014,718.997237670904
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","25-29 years","Breast cancer","Rate",2014,0.703794764524883
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","25-29 years","Breast cancer","Rate",2014,47.0981473991693
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","30-34 years","Breast cancer","Number",2014,15.1496334379963
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","30-34 years","Breast cancer","Number",2014,2827.77116641618
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","30-34 years","Breast cancer","Rate",2014,0.678824808800528
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","30-34 years","Breast cancer","Rate",2014,195.495964748742
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","35-39 years","Breast cancer","Number",2014,23.7352847532804
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","35-39 years","Breast cancer","Number",2014,5504.8094614792
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","35-39 years","Breast cancer","Rate",2014,1.11772571272871
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","35-39 years","Breast cancer","Rate",2014,434.735530220681
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","40-44 years","Breast cancer","Number",2014,38.4250749781629
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","40-44 years","Breast cancer","Number",2014,7057.56719168377
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","40-44 years","Breast cancer","Rate",2014,2.41859632570411
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","40-44 years","Breast cancer","Rate",2014,739.417978077637
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","45-49 years","Breast cancer","Number",2014,51.2446324170601
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","45-49 years","Breast cancer","Number",2014,7721.1925654165
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","45-49 years","Breast cancer","Rate",2014,4.68579689266455
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","45-49 years","Breast cancer","Rate",2014,1117.01544021246
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","50-54 years","Breast cancer","Number",2014,48.4812344344628
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","50-54 years","Breast cancer","Number",2014,6548.14571277033
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","50-54 years","Breast cancer","Rate",2014,6.66907644416687
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","50-54 years","Breast cancer","Rate",2014,1377.62678375213
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","55-59 years","Breast cancer","Number",2014,48.3753282997672
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","55-59 years","Breast cancer","Number",2014,4836.98195033403
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","55-59 years","Breast cancer","Rate",2014,9.54425791367994
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","55-59 years","Breast cancer","Rate",2014,1467.13665772017
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","60-64 years","Breast cancer","Number",2014,46.3618856414179
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","60-64 years","Breast cancer","Number",2014,2870.84945932083
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","60-64 years","Breast cancer","Rate",2014,14.6571083179296
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","60-64 years","Breast cancer","Rate",2014,1356.67186029
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","65-69 years","Breast cancer","Number",2014,41.3243187327121
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","65-69 years","Breast cancer","Number",2014,1692.74197239434
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","65-69 years","Breast cancer","Rate",2014,19.9310830461307
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","65-69 years","Breast cancer","Rate",2014,1293.57349064052
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","70-74 years","Breast cancer","Number",2014,27.6514616979515
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","70-74 years","Breast cancer","Number",2014,964.349715727336
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","70-74 years","Breast cancer","Rate",2014,22.4944199017831
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","70-74 years","Breast cancer","Rate",2014,1265.33320005264
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","75-79 years","Breast cancer","Number",2014,19.010650682519
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","75-79 years","Breast cancer","Number",2014,477.471786367785
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","75-79 years","Breast cancer","Rate",2014,35.0221243502676
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","75-79 years","Breast cancer","Rate",2014,1207.17827466422
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","80-84","Breast cancer","Number",2014,8.87247873356626
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","80-84","Breast cancer","Number",2014,278.862418361351
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","80-84","Breast cancer","Rate",2014,31.910439074705
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","80-84","Breast cancer","Rate",2014,1030.08818067064
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","85-89","Breast cancer","Number",2014,7.49262600825766
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","85-89","Breast cancer","Number",2014,161.974069270676
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","85-89","Breast cancer","Rate",2014,43.490743690668
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","85-89","Breast cancer","Rate",2014,868.084479679681
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","90-94","Breast cancer","Number",2014,1.64954300647459
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","90-94","Breast cancer","Number",2014,40.2931624423511
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","90-94","Breast cancer","Rate",2014,32.1865554560764
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","90-94","Breast cancer","Rate",2014,810.631090495153
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","95+ years","Breast cancer","Number",2014,0.309660011291971
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","95+ years","Breast cancer","Number",2014,8.67556883544913
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","95+ years","Breast cancer","Rate",2014,24.9770489834714
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","95+ years","Breast cancer","Rate",2014,717.734378880409
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","<5 years","Colon and rectum cancer","Number",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","<5 years","Colon and rectum cancer","Number",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","<5 years","Colon and rectum cancer","Rate",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","<5 years","Colon and rectum cancer","Rate",2014,0
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","5-9 years","Colon and rectum cancer","Number",2014,22.075642357154
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","5-9 years","Colon and rectum cancer","Number",2014,15.2712744405696
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","5-9 years","Colon and rectum cancer","Rate",2014,1.75670835536567
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","5-9 years","Colon and rectum cancer","Rate",2014,1.34031856820109
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","10-14 years","Colon and rectum cancer","Number",2014,26.4908727759048
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","10-14 years","Colon and rectum cancer","Number",2014,19.8889136174808
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","10-14 years","Colon and rectum cancer","Rate",2014,2.0027660024503
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","10-14 years","Colon and rectum cancer","Rate",2014,1.74415689688826
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","15-19 years","Colon and rectum cancer","Number",2014,74.7262930725862
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","15-19 years","Colon and rectum cancer","Number",2014,75.4258097112442
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","15-19 years","Colon and rectum cancer","Rate",2014,4.85545226428429
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","15-19 years","Colon and rectum cancer","Rate",2014,5.88774246849014
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","20-24 years","Colon and rectum cancer","Number",2014,216.419099352669
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","20-24 years","Colon and rectum cancer","Number",2014,197.328774135685
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","20-24 years","Colon and rectum cancer","Rate",2014,11.862517214365
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","20-24 years","Colon and rectum cancer","Rate",2014,13.7011072312173
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","25-29 years","Colon and rectum cancer","Number",2014,534.272855018714
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","25-29 years","Colon and rectum cancer","Number",2014,473.309162615309
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","25-29 years","Colon and rectum cancer","Rate",2014,26.2135943203117
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","25-29 years","Colon and rectum cancer","Rate",2014,31.0042703063021
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","30-34 years","Colon and rectum cancer","Number",2014,1321.43161115466
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","30-34 years","Colon and rectum cancer","Number",2014,911.524807602656
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","30-34 years","Colon and rectum cancer","Rate",2014,59.2107105730525
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","30-34 years","Colon and rectum cancer","Rate",2014,63.0176245415701
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","35-39 years","Colon and rectum cancer","Number",2014,2171.33487279196
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","35-39 years","Colon and rectum cancer","Number",2014,1405.47297875957
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","35-39 years","Colon and rectum cancer","Rate",2014,102.25100914067
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","35-39 years","Colon and rectum cancer","Rate",2014,110.995493106076
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","40-44 years","Colon and rectum cancer","Number",2014,2662.4869465953
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","40-44 years","Colon and rectum cancer","Number",2014,2114.31169646921
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","40-44 years","Colon and rectum cancer","Rate",2014,167.585389226439
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","40-44 years","Colon and rectum cancer","Rate",2014,221.515436859224
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","45-49 years","Colon and rectum cancer","Number",2014,2885.44972678874
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","45-49 years","Colon and rectum cancer","Number",2014,2753.04161022169
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","45-49 years","Colon and rectum cancer","Rate",2014,263.844830687577
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","45-49 years","Colon and rectum cancer","Rate",2014,398.279146661731
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","50-54 years","Colon and rectum cancer","Number",2014,2956.82154164287
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","50-54 years","Colon and rectum cancer","Number",2014,2808.63272083149
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","50-54 years","Colon and rectum cancer","Rate",2014,406.740239249317
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","50-54 years","Colon and rectum cancer","Rate",2014,590.892113838303
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","55-59 years","Colon and rectum cancer","Number",2014,2849.83785675788
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","55-59 years","Colon and rectum cancer","Number",2014,2188.53908811176
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","55-59 years","Colon and rectum cancer","Rate",2014,562.261559208828
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","55-59 years","Colon and rectum cancer","Rate",2014,663.820116756999
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","60-64 years","Colon and rectum cancer","Number",2014,2391.31756674074
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","60-64 years","Colon and rectum cancer","Number",2014,1611.94234017949
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","60-64 years","Colon and rectum cancer","Rate",2014,756.004638581281
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","60-64 years","Colon and rectum cancer","Rate",2014,761.752521098367
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","65-69 years","Colon and rectum cancer","Number",2014,2058.34599868924
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Female","65-69 years","Colon and rectum cancer","Number",2014,1118.62973384722
"DALYs (Disability-Adjusted Life Years)","Saudi Arabia","Male","65-69 years","Colon and rectum cancer","Rate",2014,992.758411890551
